customer_id,name,email,phone,age,sex,join_date,leave_date,churn_flag,subscription_plan,city,zip_code,last_login_date
603,Robert Johnson,robert.johnson50@yahoo.com,+1-517-420-2462,72,Male,2022-04-08,2024-10-18,1,Basic,Turku,98895,2023-05-09
604,Laura Wilson,laura.wilson30@yahoo.com,+1-879-999-7605,20,Male,2021-01-01,,0,Premium,Turku,24209,2022-10-02
605,Michael Johnson,michael.johnson97@hotmail.com,+1-905-874-5169,77,Male,2023-02-25,2023-12-18,1,Premium,Jyväskylä,84022,2024-09-30
606,Laura Johnson,laura.johnson74@gmail.com,+1-744-763-1085,74,Male,2022-12-23,,0,Premium,Pori,18740,2025-03-23
607,Linda Davis,linda.davis30@yahoo.com,+1-210-554-8320,20,Female,2015-02-12,,0,Enterprise,Oulu,53699,2024-05-05
608,David Smith,david.smith73@hotmail.com,+1-681-750-8313,56,Other,2019-11-01,,0,Premium,Pori,14699,2024-04-20
609,Alex Brown,alex.brown15@gmail.com,+1-487-596-1095,51,Other,2021-02-12,,0,Basic,Helsinki,65567,2022-08-22
610,Michael Wilson,michael.wilson98@yahoo.com,+1-536-736-3487,63,Female,2018-08-03,,0,Premium,Pori,97044,2020-03-23
611,Laura Jones,laura.jones58@gmail.com,+1-815-310-1601,70,Other,2019-03-22,2019-10-17,1,Basic,Espoo,03198,2022-09-01
612,Alex Smith,alex.smith37@yahoo.com,+1-262-901-8905,42,Male,2021-03-17,,0,Basic,Oulu,55781,2024-11-01
613,Laura Johnson,laura.johnson6@gmail.com,+1-526-935-9501,69,Other,2024-05-22,2024-08-07,1,Enterprise,Helsinki,57080,2025-01-19
614,Emily Rodriguez,emily.rodriguez63@example.com,+1-934-605-1588,57,Other,2021-01-16,,0,Basic,Jyväskylä,17175,2025-01-16
615,Linda Miller,linda.miller19@gmail.com,+1-251-998-8865,19,Other,2015-07-15,,0,Premium,Jyväskylä,17325,2017-11-18
616,Sarah Garcia,sarah.garcia2@hotmail.com,+1-924-554-7209,44,Male,2022-01-21,,0,Basic,Helsinki,24400,2024-12-07
617,John Johnson,john.johnson24@yahoo.com,+1-736-222-9567,56,Female,2019-08-05,,0,Free,Turku,90386,2020-03-16
618,Michael Miller,michael.miller87@example.com,+1-657-617-2547,49,Other,2017-07-12,,0,Basic,Vantaa,03707,2019-10-22
619,Michael Davis,michael.davis55@hotmail.com,+1-246-534-7195,57,Male,2017-07-28,,0,Free,Helsinki,85766,2024-10-18
620,Linda Smith,linda.smith26@hotmail.com,+1-966-933-4094,73,Male,2016-05-21,2017-11-05,1,Basic,Pori,44689,2019-10-17
621,Alex Williams,alex.williams83@hotmail.com,+1-445-835-3524,73,Male,2022-06-15,,0,Basic,Oulu,17089,2024-06-20
622,Emily Johnson,emily.johnson8@example.com,+1-929-608-4643,58,Female,2024-05-05,,0,Basic,Helsinki,06604,2025-02-26
623,Emily Johnson,emily.johnson16@yahoo.com,+1-605-474-2429,58,Female,2018-06-20,2021-01-04,1,Enterprise,Pori,93972,2023-12-21
624,Emily Smith,emily.smith8@example.com,+1-408-951-1801,18,Female,2023-02-06,2024-04-09,1,Premium,Helsinki,05902,2023-05-19
625,David Rodriguez,david.rodriguez48@hotmail.com,+1-814-785-2318,64,Female,2018-03-15,2018-09-25,1,Enterprise,Oulu,74765,2024-08-06
626,Jane Wilson,jane.wilson72@hotmail.com,+1-431-731-5219,27,Female,2019-05-06,,0,Basic,Jyväskylä,89685,2020-02-29
627,Robert Garcia,robert.garcia36@yahoo.com,+1-533-446-7310,61,Other,2016-05-27,2017-03-20,1,Free,Pori,47825,2021-06-14
628,Linda Jones,linda.jones88@hotmail.com,+1-869-407-6898,58,Other,2021-04-09,2021-05-29,1,Premium,Turku,61458,2024-10-11
629,Jane Garcia,jane.garcia81@yahoo.com,+1-997-213-5527,43,Female,2025-04-06,,0,Free,Helsinki,89034,2025-04-06
630,Robert Garcia,robert.garcia69@hotmail.com,+1-806-394-1433,42,Other,2025-03-24,2025-04-27,1,Basic,Oulu,21541,2025-04-14
631,Sarah Jones,sarah.jones17@example.com,+1-239-722-1718,59,Male,2021-12-01,,0,Premium,Vantaa,14496,2023-07-30
632,Jane Davis,jane.davis46@yahoo.com,+1-836-408-3839,27,Female,2025-04-01,,0,Basic,Turku,55835,2025-04-12
633,John Smith,john.smith33@gmail.com,+1-282-201-8902,36,Female,2016-09-09,,0,Free,Lahti,93104,2024-01-06
634,Jane Johnson,jane.johnson10@hotmail.com,+1-842-580-1711,58,Female,2020-03-29,,0,Basic,Jyväskylä,45078,2022-03-08
635,Alex Jones,alex.jones80@hotmail.com,+1-443-749-9640,66,Male,2024-12-09,,0,Premium,Jyväskylä,49658,2025-01-17
636,Sarah Johnson,sarah.johnson95@hotmail.com,+1-714-289-2255,40,Male,2016-10-07,,0,Basic,Helsinki,91516,2023-11-29
637,Robert Brown,robert.brown40@yahoo.com,+1-745-765-7010,49,Female,2017-05-20,,0,Free,Jyväskylä,28684,2022-05-18
638,Jane Miller,jane.miller39@example.com,+1-880-630-7190,68,Other,2015-05-24,2024-06-11,1,Enterprise,Jyväskylä,64896,2019-08-27
639,John Miller,john.miller99@hotmail.com,+1-325-224-6107,50,Female,2020-05-02,,0,Enterprise,Kuopio,81367,2022-08-14
640,Alex Davis,alex.davis62@yahoo.com,+1-693-449-4964,64,Female,2021-12-19,,0,Basic,Tampere,00317,2024-04-04
641,Laura Rodriguez,laura.rodriguez30@yahoo.com,+1-362-354-1629,73,Other,2017-02-27,,0,Free,Turku,86696,2024-05-26
642,Linda Smith,linda.smith33@yahoo.com,+1-732-898-5245,30,Female,2017-08-26,,0,Enterprise,Lahti,15995,2022-08-20
643,David Garcia,david.garcia6@example.com,+1-470-505-7395,36,Male,2018-04-11,,0,Premium,Espoo,44336,2023-01-03
644,Laura Miller,laura.miller56@hotmail.com,+1-739-928-8702,56,Other,2023-03-26,,0,Free,Tampere,35363,2023-09-04
645,Laura Miller,laura.miller50@example.com,+1-890-988-2610,32,Male,2025-04-17,,0,Basic,Tampere,05040,2025-04-18
646,Michael Davis,michael.davis68@gmail.com,+1-496-626-3988,79,Other,2022-04-10,,0,Premium,Turku,12824,2024-07-30
647,Jane Johnson,jane.johnson50@hotmail.com,+1-813-438-6211,19,Female,2023-06-24,2024-04-13,1,Free,Tampere,15423,2023-12-14
648,Michael Davis,michael.davis27@gmail.com,+1-517-397-7748,73,Other,2019-01-16,,0,Basic,Tampere,60931,2020-10-25
649,David Brown,david.brown84@gmail.com,+1-568-244-8565,25,Male,2024-06-21,,0,Basic,Pori,71711,2025-02-23
650,John Johnson,john.johnson32@gmail.com,+1-946-229-7575,57,Female,2021-07-19,,0,Free,Espoo,75194,2023-09-22
651,Jane Garcia,jane.garcia75@gmail.com,+1-604-250-3870,51,Female,2015-04-05,2019-01-16,1,Free,Kuopio,69129,2020-03-12
652,David Jones,david.jones78@hotmail.com,+1-298-770-8067,55,Male,2019-09-14,2025-01-24,1,Free,Pori,53740,2024-08-20
653,John Garcia,john.garcia27@example.com,+1-296-981-5315,21,Female,2015-04-15,2017-08-03,1,Enterprise,Vantaa,87583,2024-09-24
654,Sarah Garcia,sarah.garcia46@gmail.com,+1-504-946-2403,59,Female,2023-03-14,,0,Free,Jyväskylä,52307,2024-07-07
655,David Smith,david.smith26@example.com,+1-660-262-3102,70,Male,2023-03-11,,0,Enterprise,Tampere,89637,2024-07-07
656,Sarah Miller,sarah.miller28@yahoo.com,+1-623-861-2949,77,Male,2020-07-03,,0,Free,Pori,93396,2022-07-16
657,David Rodriguez,david.rodriguez73@yahoo.com,+1-572-526-3662,39,Other,2021-12-31,,0,Basic,Jyväskylä,77609,2023-10-30
658,Jane Brown,jane.brown61@gmail.com,+1-298-595-7064,61,Other,2017-08-02,,0,Enterprise,Oulu,08463,2022-12-09
659,Linda Wilson,linda.wilson98@yahoo.com,+1-981-819-2056,53,Female,2016-11-16,2019-06-24,1,Basic,Jyväskylä,69722,2023-01-23
660,Robert Brown,robert.brown2@example.com,+1-826-644-5261,79,Male,2021-07-29,2025-01-15,1,Free,Lahti,14452,2022-11-14
661,Laura Williams,laura.williams20@gmail.com,+1-596-385-8176,33,Other,2019-09-18,,0,Enterprise,Jyväskylä,90822,2022-03-23
662,Linda Johnson,linda.johnson27@gmail.com,+1-416-926-9418,53,Other,2018-08-18,,0,Premium,Lahti,77334,2020-10-30
663,Laura Garcia,laura.garcia82@yahoo.com,+1-553-425-1733,53,Other,2023-01-05,,0,Premium,Kuopio,17498,2024-11-14
664,Michael Smith,michael.smith98@hotmail.com,+1-327-914-6148,66,Female,2015-12-16,,0,Basic,Vantaa,54533,2024-06-05
665,Emily Jones,emily.jones95@gmail.com,+1-886-419-9010,25,Female,2024-02-16,,0,Basic,Jyväskylä,11224,2024-04-30
666,Emily Brown,emily.brown97@yahoo.com,+1-511-648-3208,22,Other,2019-01-13,,0,Basic,Jyväskylä,46105,2019-02-22
667,Linda Smith,linda.smith12@hotmail.com,+1-527-283-5140,41,Female,2020-02-09,,0,Premium,Helsinki,99969,2024-07-13
668,Emily Brown,emily.brown53@hotmail.com,+1-730-434-6698,32,Female,2023-03-05,,0,Premium,Helsinki,42667,2024-12-25
669,John Garcia,john.garcia98@hotmail.com,+1-743-286-4965,67,Male,2021-04-17,,0,Enterprise,Oulu,99784,2023-04-30
670,John Williams,john.williams75@hotmail.com,+1-649-258-9370,54,Other,2018-02-06,2021-04-03,1,Enterprise,Lahti,68838,2020-02-18
671,Michael Jones,michael.jones55@yahoo.com,+1-306-673-9851,25,Male,2023-03-13,,0,Free,Vantaa,09677,2023-03-15
672,Michael Williams,michael.williams40@gmail.com,+1-512-278-4873,26,Male,2023-06-13,,0,Basic,Helsinki,73318,2023-09-04
673,Alex Williams,alex.williams25@yahoo.com,+1-311-717-4868,28,Male,2022-03-21,,0,Free,Helsinki,46254,2024-05-22
674,David Jones,david.jones94@gmail.com,+1-536-969-3959,26,Female,2023-11-26,,0,Basic,Turku,55628,2025-03-11
675,Emily Wilson,emily.wilson12@example.com,+1-280-780-8099,71,Other,2016-03-09,2017-10-06,1,Free,Helsinki,51049,2023-07-20
676,Emily Garcia,emily.garcia30@example.com,+1-891-287-4137,54,Female,2020-06-19,,0,Free,Kuopio,79864,2023-07-14
677,David Rodriguez,david.rodriguez34@example.com,+1-920-986-4730,26,Other,2016-12-06,2020-08-19,1,Enterprise,Espoo,41576,2024-06-27
678,Robert Smith,robert.smith68@example.com,+1-536-934-1647,61,Other,2025-03-02,,0,Enterprise,Pori,19572,2025-04-12
679,John Rodriguez,john.rodriguez26@example.com,+1-886-227-1325,33,Male,2023-03-17,,0,Enterprise,Jyväskylä,50465,2025-01-08
680,Alex Wilson,alex.wilson29@hotmail.com,+1-695-210-8512,38,Female,2017-09-01,,0,Enterprise,Helsinki,57237,2023-08-10
681,Emily Brown,emily.brown25@yahoo.com,+1-511-832-6473,63,Other,2024-07-24,,0,Enterprise,Lahti,51189,2024-11-19
682,Sarah Garcia,sarah.garcia7@yahoo.com,+1-202-595-3964,21,Other,2022-10-14,2024-03-06,1,Enterprise,Pori,91811,2024-12-14
683,Emily Brown,emily.brown46@yahoo.com,+1-565-626-7723,19,Female,2019-01-12,,0,Basic,Pori,47452,2022-09-04
684,Linda Smith,linda.smith98@example.com,+1-465-649-5377,29,Male,2023-04-25,,0,Enterprise,Vantaa,33128,2024-03-23
685,Michael Davis,michael.davis8@gmail.com,+1-560-621-9857,20,Other,2019-05-19,,0,Basic,Oulu,75180,2024-02-12
686,Alex Jones,alex.jones70@gmail.com,+1-494-462-2480,71,Other,2018-02-18,2018-12-01,1,Enterprise,Tampere,59297,2023-05-09
687,Laura Wilson,laura.wilson11@hotmail.com,+1-924-985-9667,52,Male,2022-05-23,,0,Free,Vantaa,32455,2025-02-04
688,Jane Brown,jane.brown53@yahoo.com,+1-697-405-5556,80,Female,2020-04-13,,0,Premium,Turku,24593,2022-10-03
689,Laura Rodriguez,laura.rodriguez72@hotmail.com,+1-379-974-9902,58,Female,2021-11-06,2024-06-10,1,Basic,Espoo,94973,2023-04-27
690,Laura Garcia,laura.garcia49@hotmail.com,+1-473-797-4510,70,Other,2016-09-02,,0,Free,Lahti,73226,2019-07-16
691,Michael Smith,michael.smith99@yahoo.com,+1-610-845-1168,48,Male,2019-02-08,,0,Free,Jyväskylä,50170,2022-12-06
692,Emily Garcia,emily.garcia8@example.com,+1-405-570-8245,37,Female,2018-06-18,,0,Free,Pori,57158,2022-10-29
693,John Johnson,john.johnson56@gmail.com,+1-235-387-5703,73,Other,2019-05-09,,0,Free,Helsinki,10453,2024-08-14
694,Alex Williams,alex.williams56@yahoo.com,+1-698-650-8128,29,Other,2019-08-15,,0,Enterprise,Lahti,83999,2024-02-18
695,Sarah Wilson,sarah.wilson5@example.com,+1-577-873-9809,79,Male,2019-02-11,,0,Premium,Kuopio,78179,2019-06-16
696,Sarah Brown,sarah.brown38@gmail.com,+1-991-550-5680,58,Male,2021-07-31,2023-05-28,1,Free,Turku,23488,2021-10-10
697,Emily Jones,emily.jones92@gmail.com,+1-214-875-6264,32,Male,2023-08-08,,0,Basic,Espoo,73753,2024-03-29
698,Laura Rodriguez,laura.rodriguez69@hotmail.com,+1-264-972-8245,38,Female,2022-09-18,2024-03-17,1,Premium,Jyväskylä,06639,2023-01-24
699,Alex Davis,alex.davis67@gmail.com,+1-522-366-3294,54,Female,2021-10-21,,0,Basic,Helsinki,44217,2024-09-11
700,Laura Miller,laura.miller8@example.com,+1-973-385-6783,62,Female,2019-06-03,,0,Free,Espoo,18424,2023-12-01
701,David Wilson,david.wilson30@gmail.com,+1-823-706-7766,31,Female,2016-09-02,,0,Premium,Lahti,53927,2016-12-16
702,Robert Williams,robert.williams90@example.com,+1-882-850-7717,33,Male,2017-02-04,2020-04-20,1,Basic,Lahti,91562,2019-07-16
703,Emily Garcia,emily.garcia63@example.com,+1-208-223-6289,42,Female,2022-07-18,,0,Basic,Pori,76680,2025-03-01
704,Alex Jones,alex.jones89@example.com,+1-581-512-4417,67,Female,2019-04-20,,0,Enterprise,Pori,52078,2023-09-17
705,Linda Brown,linda.brown53@gmail.com,+1-746-810-3670,67,Female,2022-03-17,,0,Basic,Turku,58348,2025-01-13
706,Linda Brown,linda.brown44@example.com,+1-340-971-3848,28,Other,2016-09-23,,0,Basic,Turku,09301,2020-06-20
707,Michael Miller,michael.miller5@gmail.com,+1-427-705-6702,58,Male,2020-03-18,2021-07-28,1,Free,Helsinki,68440,2024-07-26
708,Alex Wilson,alex.wilson78@yahoo.com,+1-990-509-3636,20,Male,2023-01-07,,0,Enterprise,Jyväskylä,68710,2024-09-18
709,John Wilson,john.wilson28@gmail.com,+1-467-875-5428,22,Male,2018-07-30,,0,Free,Espoo,11777,2019-02-21
710,Laura Rodriguez,laura.rodriguez21@yahoo.com,+1-437-263-6177,70,Female,2019-03-30,,0,Enterprise,Helsinki,65319,2022-03-31
711,Laura Davis,laura.davis81@yahoo.com,+1-446-822-5875,52,Other,2021-04-24,2024-03-14,1,Premium,Tampere,82048,2022-03-29
712,David Garcia,david.garcia30@hotmail.com,+1-683-626-6526,70,Male,2021-10-11,,0,Basic,Lahti,93596,2022-08-31
713,Jane Garcia,jane.garcia21@yahoo.com,+1-865-204-6251,32,Other,2017-11-07,,0,Basic,Jyväskylä,03240,2021-04-05
714,Linda Garcia,linda.garcia77@yahoo.com,+1-241-224-5278,53,Female,2018-09-04,2024-02-23,1,Premium,Vantaa,67048,2024-03-31
715,Sarah Johnson,sarah.johnson86@hotmail.com,+1-560-289-4860,69,Male,2018-01-27,2020-10-05,1,Free,Pori,79141,2021-04-02
716,Robert Garcia,robert.garcia13@example.com,+1-229-773-5948,20,Male,2018-06-07,2025-03-28,1,Basic,Turku,69694,2020-10-18
717,Emily Garcia,emily.garcia83@hotmail.com,+1-380-295-2545,73,Male,2019-05-31,,0,Free,Kuopio,48978,2021-02-15
718,Linda Miller,linda.miller75@yahoo.com,+1-310-835-9102,47,Other,2024-08-26,,0,Enterprise,Tampere,16735,2024-12-29
719,John Smith,john.smith24@example.com,+1-737-650-4077,51,Other,2015-07-02,,0,Enterprise,Espoo,16573,2018-08-28
720,Emily Johnson,emily.johnson6@gmail.com,+1-444-636-4162,60,Female,2017-01-16,,0,Basic,Espoo,79781,2022-05-31
721,David Jones,david.jones4@hotmail.com,+1-974-765-4091,66,Other,2016-09-20,,0,Basic,Lahti,63196,2017-03-17
722,John Rodriguez,john.rodriguez8@hotmail.com,+1-370-308-9349,26,Male,2022-11-26,,0,Basic,Tampere,07257,2024-05-02
723,Jane Jones,jane.jones21@example.com,+1-679-478-6686,74,Male,2020-09-26,,0,Free,Tampere,68125,2021-03-22
724,Robert Miller,robert.miller55@yahoo.com,+1-921-335-8442,48,Male,2021-12-16,,0,Premium,Helsinki,31536,2023-03-06
725,Alex Johnson,alex.johnson69@yahoo.com,+1-945-313-1564,73,Other,2016-06-29,2017-08-16,1,Basic,Lahti,38048,2017-07-09
726,Emily Williams,emily.williams75@gmail.com,+1-420-724-8039,48,Female,2017-01-29,,0,Free,Jyväskylä,54746,2020-01-24
727,Jane Brown,jane.brown86@hotmail.com,+1-911-334-8309,59,Female,2018-05-07,,0,Enterprise,Oulu,50292,2024-02-19
728,Sarah Garcia,sarah.garcia99@example.com,+1-520-712-7473,42,Other,2018-08-11,,0,Enterprise,Kuopio,85902,2021-02-04
729,Alex Jones,alex.jones92@yahoo.com,+1-879-944-9546,42,Female,2016-02-27,,0,Premium,Turku,36774,2025-02-18
730,Jane Jones,jane.jones46@example.com,+1-539-828-6187,58,Male,2020-06-13,,0,Premium,Tampere,90222,2024-07-09
731,Robert Davis,robert.davis50@example.com,+1-235-953-3093,34,Other,2024-11-17,,0,Basic,Vantaa,11525,2025-02-05
732,David Davis,david.davis7@example.com,+1-779-807-4038,47,Male,2020-11-11,,0,Free,Turku,48708,2025-01-10
733,Laura Garcia,laura.garcia29@yahoo.com,+1-313-600-1607,42,Female,2015-02-04,,0,Enterprise,Espoo,40038,2015-02-08
734,Emily Smith,emily.smith26@hotmail.com,+1-934-214-1875,35,Female,2024-01-18,,0,Enterprise,Kuopio,90170,2024-10-16
735,Linda Garcia,linda.garcia97@hotmail.com,+1-648-968-6445,31,Other,2018-04-19,2024-08-09,1,Enterprise,Lahti,35006,2018-07-24
736,Jane Miller,jane.miller34@gmail.com,+1-519-977-4184,44,Other,2020-08-23,,0,Enterprise,Lahti,31493,2025-03-27
737,David Jones,david.jones12@gmail.com,+1-821-222-7622,67,Other,2023-10-26,,0,Enterprise,Espoo,85380,2024-03-07
738,Alex Wilson,alex.wilson80@gmail.com,+1-709-496-1199,74,Female,2023-10-05,,0,Basic,Vantaa,12824,2025-01-17
739,Alex Jones,alex.jones25@hotmail.com,+1-755-432-8505,18,Male,2022-12-14,2025-02-28,1,Free,Pori,02949,2024-11-07
740,Emily Garcia,emily.garcia99@gmail.com,+1-261-290-6139,55,Male,2020-04-24,,0,Free,Helsinki,27850,2023-08-10
741,Emily Wilson,emily.wilson51@gmail.com,+1-859-650-2657,72,Male,2017-04-24,,0,Premium,Helsinki,82663,2023-10-18
742,David Garcia,david.garcia77@hotmail.com,+1-790-683-6187,36,Male,2023-02-02,2024-07-25,1,Basic,Jyväskylä,68852,2025-01-19
743,David Smith,david.smith15@hotmail.com,+1-398-358-2467,38,Female,2015-10-31,,0,Basic,Oulu,31463,2017-03-08
744,John Williams,john.williams40@yahoo.com,+1-844-733-5748,69,Other,2024-08-24,2024-09-09,1,Free,Oulu,32898,2024-10-19
745,Emily Smith,emily.smith69@hotmail.com,+1-827-622-2047,37,Female,2023-06-24,,0,Free,Jyväskylä,32009,2025-03-06
746,Sarah Jones,sarah.jones85@yahoo.com,+1-642-677-8753,70,Other,2025-02-21,,0,Enterprise,Lahti,12490,2025-04-17
747,David Williams,david.williams48@hotmail.com,+1-339-992-1632,45,Female,2017-08-07,,0,Enterprise,Turku,71815,2019-04-12
748,Jane Miller,jane.miller75@hotmail.com,+1-251-287-8538,24,Male,2022-05-16,,0,Free,Jyväskylä,96837,2024-06-07
749,David Wilson,david.wilson25@example.com,+1-257-278-6391,74,Male,2020-08-31,,0,Enterprise,Turku,00748,2022-06-18
750,Linda Garcia,linda.garcia4@hotmail.com,+1-257-939-9153,34,Other,2018-01-01,2020-07-24,1,Free,Oulu,92860,2021-09-26
751,Sarah Williams,sarah.williams39@gmail.com,+1-430-486-6512,31,Male,2020-08-30,,0,Enterprise,Helsinki,85984,2022-03-22
752,John Rodriguez,john.rodriguez19@example.com,+1-465-420-9095,69,Male,2019-10-09,2020-12-20,1,Basic,Pori,97859,2025-03-26
753,Sarah Garcia,sarah.garcia44@example.com,+1-533-762-4692,70,Male,2020-07-01,,0,Free,Vantaa,94351,2024-08-27
754,Alex Wilson,alex.wilson73@gmail.com,+1-914-404-7291,43,Other,2016-09-06,2018-03-19,1,Free,Turku,09061,2024-03-01
755,Sarah Rodriguez,sarah.rodriguez93@gmail.com,+1-962-472-5934,64,Female,2024-09-30,,0,Basic,Lahti,19212,2024-12-25
756,David Miller,david.miller29@gmail.com,+1-714-900-2987,35,Female,2023-06-17,2023-08-14,1,Enterprise,Jyväskylä,89443,2025-03-15
757,Robert Williams,robert.williams21@example.com,+1-327-940-5662,59,Other,2015-04-07,,0,Enterprise,Vantaa,89781,2025-01-10
758,David Jones,david.jones23@gmail.com,+1-470-680-4511,30,Male,2015-04-19,,0,Basic,Espoo,35410,2021-09-06
759,Alex Johnson,alex.johnson25@yahoo.com,+1-838-278-5379,76,Male,2017-08-22,,0,Premium,Helsinki,92664,2024-11-21
760,David Garcia,david.garcia23@hotmail.com,+1-394-625-9284,26,Female,2023-06-20,2024-12-16,1,Enterprise,Helsinki,18629,2023-12-21
761,David Smith,david.smith92@gmail.com,+1-472-795-3910,70,Female,2024-09-20,,0,Premium,Oulu,38984,2024-12-31
762,Jane Miller,jane.miller32@gmail.com,+1-830-654-4476,23,Male,2019-06-02,2021-02-22,1,Basic,Espoo,95412,2020-09-13
763,Michael Garcia,michael.garcia69@gmail.com,+1-551-868-8886,42,Other,2018-02-03,,0,Basic,Pori,76334,2024-03-12
764,Emily Garcia,emily.garcia52@hotmail.com,+1-357-324-3402,72,Other,2019-07-19,,0,Basic,Pori,02336,2022-02-11
765,Robert Smith,robert.smith78@yahoo.com,+1-725-220-2846,20,Other,2020-04-10,,0,Free,Vantaa,36678,2022-08-02
766,Michael Smith,michael.smith22@gmail.com,+1-277-764-4429,71,Female,2020-10-31,,0,Enterprise,Vantaa,57890,2020-12-15
767,Emily Jones,emily.jones29@yahoo.com,+1-425-335-8364,53,Female,2019-09-21,,0,Premium,Turku,39899,2020-08-02
768,Sarah Brown,sarah.brown28@example.com,+1-993-257-7880,38,Other,2018-12-11,,0,Free,Pori,10240,2019-04-21
769,Sarah Davis,sarah.davis51@gmail.com,+1-961-329-7445,47,Male,2023-02-15,,0,Free,Tampere,32911,2023-02-20
770,Linda Garcia,linda.garcia43@example.com,+1-586-906-6719,72,Female,2016-11-16,,0,Basic,Turku,46031,2019-06-04
771,John Garcia,john.garcia95@hotmail.com,+1-480-559-7900,53,Male,2024-08-28,,0,Basic,Turku,59166,2025-03-11
772,Sarah Wilson,sarah.wilson35@hotmail.com,+1-374-963-1045,31,Female,2018-11-10,,0,Free,Vantaa,10499,2021-03-07
773,Sarah Brown,sarah.brown27@example.com,+1-730-670-3564,58,Male,2017-07-09,,0,Enterprise,Kuopio,97531,2024-12-09
774,Robert Davis,robert.davis86@hotmail.com,+1-474-295-6968,19,Other,2020-04-07,2022-01-27,1,Free,Tampere,42088,2022-07-29
775,Alex Wilson,alex.wilson6@yahoo.com,+1-819-660-1725,54,Other,2025-01-16,,0,Enterprise,Lahti,55583,2025-02-28
776,John Smith,john.smith74@gmail.com,+1-567-951-4183,34,Male,2019-07-13,,0,Free,Jyväskylä,84584,2023-06-28
777,Laura Williams,laura.williams80@example.com,+1-457-887-4873,45,Female,2015-01-15,,0,Basic,Oulu,86355,2017-07-26
778,Michael Johnson,michael.johnson13@example.com,+1-893-273-9362,50,Male,2021-11-22,,0,Enterprise,Tampere,26425,2023-06-28
779,Sarah Williams,sarah.williams23@yahoo.com,+1-846-891-3638,51,Female,2019-11-30,,0,Enterprise,Pori,16446,2025-03-19
780,David Johnson,david.johnson56@hotmail.com,+1-328-226-9591,53,Male,2020-12-13,2024-07-18,1,Premium,Turku,31415,2023-04-07
781,Linda Williams,linda.williams44@example.com,+1-577-643-1544,39,Other,2018-04-13,,0,Free,Tampere,18370,2020-02-22
782,Jane Garcia,jane.garcia12@yahoo.com,+1-985-720-3976,22,Female,2022-01-11,,0,Free,Vantaa,72906,2022-06-27
783,Jane Smith,jane.smith56@yahoo.com,+1-225-981-1367,80,Other,2022-06-20,,0,Enterprise,Turku,58712,2023-07-01
784,Sarah Brown,sarah.brown89@example.com,+1-894-853-4953,28,Female,2015-03-16,,0,Basic,Vantaa,39268,2023-10-27
785,Sarah Jones,sarah.jones20@yahoo.com,+1-995-565-5433,62,Other,2015-04-24,,0,Enterprise,Jyväskylä,06217,2019-01-01
786,Linda Wilson,linda.wilson92@yahoo.com,+1-830-892-8555,25,Other,2019-11-26,,0,Premium,Espoo,40317,2022-02-23
787,Emily Johnson,emily.johnson11@yahoo.com,+1-957-990-7940,53,Female,2020-02-02,,0,Free,Pori,81910,2020-09-29
788,John Smith,john.smith66@gmail.com,+1-816-323-4902,78,Female,2018-06-30,,0,Basic,Pori,67301,2019-02-08
789,Laura Williams,laura.williams39@gmail.com,+1-919-299-2079,59,Other,2023-06-16,,0,Premium,Oulu,36526,2023-09-20
790,Jane Wilson,jane.wilson95@hotmail.com,+1-307-416-7257,62,Female,2023-11-03,2025-01-25,1,Premium,Helsinki,02240,2024-03-19
791,David Wilson,david.wilson27@yahoo.com,+1-589-661-4003,38,Other,2023-12-26,,0,Premium,Espoo,36731,2024-05-01
792,David Miller,david.miller75@hotmail.com,+1-996-709-6639,46,Male,2020-08-28,,0,Basic,Espoo,44906,2022-11-21
793,John Brown,john.brown53@gmail.com,+1-853-787-8418,49,Female,2018-01-30,,0,Enterprise,Vantaa,67774,2023-07-11
794,Laura Smith,laura.smith62@hotmail.com,+1-725-283-6153,66,Male,2023-04-06,,0,Free,Vantaa,08252,2025-02-07
795,Michael Brown,michael.brown66@hotmail.com,+1-331-504-7683,26,Female,2015-11-12,,0,Premium,Kuopio,88742,2023-06-22
796,Sarah Smith,sarah.smith66@example.com,+1-813-687-6231,51,Other,2016-11-26,2023-08-28,1,Free,Jyväskylä,79545,2018-07-17
797,Michael Miller,michael.miller77@example.com,+1-970-900-3507,23,Female,2021-11-13,,0,Basic,Helsinki,94031,2024-04-18
798,Laura Davis,laura.davis79@hotmail.com,+1-336-446-4153,42,Male,2015-08-11,2024-11-30,1,Free,Jyväskylä,74069,2020-08-08
799,Alex Wilson,alex.wilson69@yahoo.com,+1-703-807-9827,40,Female,2020-08-29,,0,Enterprise,Turku,62302,2020-11-24
800,Linda Smith,linda.smith79@gmail.com,+1-525-409-4471,47,Female,2018-07-09,,0,Basic,Jyväskylä,59875,2023-10-16
801,Laura Smith,laura.smith91@example.com,+1-743-928-3809,73,Male,2016-08-08,,0,Premium,Lahti,00479,2025-04-27
802,Alex Williams,alex.williams91@yahoo.com,+1-355-645-4149,70,Other,2021-04-21,,0,Basic,Vantaa,14399,2022-09-23
803,Sarah Smith,sarah.smith84@yahoo.com,+1-526-343-3601,21,Other,2015-02-21,2019-12-04,1,Premium,Espoo,04115,2020-03-12
804,Robert Brown,robert.brown81@hotmail.com,+1-490-291-7198,25,Other,2023-11-13,2025-03-15,1,Enterprise,Tampere,33475,2025-03-24
